CustomerID,Total_Orders,Total_Revenue,First_Purchase,Last_Purchase,Recency,F_score,M_score,R_score,RFM_Score,Segment,Days_Since_Last_Purchase,Churned
12633.0,4,2163.98,2011-02-25 08:44:00,2011-10-12 11:40:00,58,3,5,3,335,Regular,58,False
12635.0,2,1689.18,2011-07-08 08:43:00,2011-09-11 11:04:00,89,1,4,4,414,One-Time Buyers,89,False
12637.0,8,6021.9,2011-01-20 10:47:00,2011-10-03 13:46:00,66,4,5,3,345,Loyal Customers,66,False
12638.0,1,671.69,2011-11-06 13:11:00,2011-11-06 13:11:00,32,1,3,2,213,At Risk,32,False
12639.0,1,486.1,2011-04-15 12:48:00,2011-04-15 12:48:00,238,1,2,5,512,One-Time Buyers,238,True
12640.0,3,1174.58,2011-09-19 12:01:00,2011-11-16 11:52:00,23,2,4,2,224,At Risk,23,False
12641.0,1,185.9,2011-08-16 13:26:00,2011-08-16 13:26:00,114,1,1,4,411,One-Time Buyers,114,True
12642.0,3,1013.26,2011-08-24 09:23:00,2011-11-14 15:03:00,24,2,4,2,224,At Risk,24,False
12643.0,6,3344.64,2011-01-11 11:48:00,2011-08-03 12:56:00,127,3,5,4,435,Regular,127,True
12644.0,1,477.91,2011-08-02 10:33:00,2011-08-02 10:33:00,129,1,2,4,412,One-Time Buyers,129,True
12645.0,4,1775.18,2011-01-27 13:08:00,2011-11-06 12:38:00,33,3,4,3,334,Regular,33,False
12646.0,2,1346.97,2011-10-21 12:52:00,2011-12-05 10:14:00,4,1,4,1,114,At Risk,4,False
12647.0,12,3722.82,2010-12-05 14:02:00,2011-11-17 12:56:00,21,4,5,2,245,Loyal Customers,21,False
12648.0,1,318.05,2011-07-08 11:55:00,2011-07-08 11:55:00,154,1,2,4,412,One-Time Buyers,154,True
12649.0,3,623.51,2011-05-11 14:37:00,2011-08-24 14:41:00,106,2,3,4,423,Regular,106,True
12650.0,1,314.44,2011-12-06 16:34:00,2011-12-06 16:34:00,2,1,2,1,112,At Risk,2,False
12651.0,1,114.0,2011-01-09 12:46:00,2011-01-09 12:46:00,334,1,1,5,511,One-Time Buyers,334,True
12652.0,1,919.98,2011-01-12 15:00:00,2011-01-12 15:00:00,330,1,3,5,513,One-Time Buyers,330,True
12653.0,2,2209.85,2011-02-16 10:53:00,2011-07-14 10:41:00,148,1,5,4,415,One-Time Buyers,148,True
12654.0,5,601.98,2011-02-17 13:16:00,2011-11-29 10:10:00,10,3,3,1,133,At Risk,10,False
12656.0,5,4051.17,2011-04-20 09:20:00,2011-11-22 13:42:00,16,3,5,2,235,At Risk,16,False
12657.0,4,1643.18,2011-09-22 11:40:00,2011-11-28 15:47:00,10,3,4,1,134,At Risk,10,False
12658.0,1,686.05,2011-11-21 10:22:00,2011-11-21 10:22:00,18,1,3,2,213,At Risk,18,False
12659.0,1,91.68,2011-11-10 11:53:00,2011-11-10 11:53:00,29,1,1,2,211,At Risk,29,False
12660.0,1,245.1,2011-11-28 13:26:00,2011-11-28 13:26:00,10,1,1,1,111,At Risk,10,False
12662.0,11,3849.78,2010-12-01 13:04:00,2011-12-09 11:59:00,0,4,5,1,145,Loyal Customers,0,False
12664.0,9,4881.88,2011-01-21 11:42:00,2011-12-01 17:07:00,7,4,5,1,145,Loyal Customers,7,False
12665.0,1,63.0,2011-01-19 08:34:00,2011-01-19 08:34:00,324,1,1,5,511,One-Time Buyers,324,True
12667.0,1,620.13,2011-10-12 17:00:00,2011-10-12 17:00:00,57,1,3,3,313,One-Time Buyers,57,False
12668.0,4,3807.15,2010-12-19 12:46:00,2011-11-28 10:56:00,11,3,5,1,135,At Risk,11,False
12669.0,3,2744.0299999999997,2011-03-28 10:15:00,2011-07-12 09:54:00,150,2,5,4,425,Regular,150,True
12670.0,5,2996.05,2011-04-21 10:16:00,2011-11-29 15:23:00,9,3,5,1,135,At Risk,9,False
12672.0,1,225.89999999999998,2011-01-14 09:20:00,2011-01-14 09:20:00,329,1,1,5,511,One-Time Buyers,329,True
12673.0,2,610.52,2011-01-17 11:46:00,2011-12-04 13:55:00,4,1,3,1,113,At Risk,4,False
12674.0,4,1970.6,2011-05-16 09:10:00,2011-11-01 12:12:00,38,3,4,3,334,Regular,38,False
12676.0,6,1331.39,2011-02-01 15:41:00,2011-11-15 12:25:00,24,3,4,2,234,At Risk,24,False
12678.0,12,17628.46,2010-12-21 11:00:00,2011-10-28 13:04:00,41,4,5,3,345,Loyal Customers,41,False
12679.0,4,1113.02,2011-03-01 12:26:00,2011-10-12 12:30:00,58,3,4,3,334,Regular,58,False
12680.0,4,862.81,2011-08-18 15:44:00,2011-12-09 12:50:00,0,3,3,1,133,At Risk,0,False
12681.0,22,13787.54,2010-12-07 10:08:00,2011-11-25 11:33:00,14,4,5,2,245,Loyal Customers,14,False
12682.0,31,12288.22,2010-12-03 13:59:00,2011-12-06 10:00:00,3,4,5,1,145,Loyal Customers,3,False
12683.0,15,8476.57,2010-12-09 10:37:00,2011-12-05 16:31:00,3,4,5,1,145,Loyal Customers,3,False
12684.0,7,2283.63,2011-05-10 12:55:00,2011-12-02 09:53:00,7,4,5,1,145,Loyal Customers,7,False
12685.0,6,2863.08,2011-09-07 10:28:00,2011-11-11 13:46:00,27,3,5,2,235,At Risk,27,False
12686.0,1,89.14,2010-12-03 09:51:00,2010-12-03 09:51:00,371,1,1,5,511,One-Time Buyers,371,True
12688.0,1,4873.8099999999995,2011-08-18 08:49:00,2011-08-18 08:49:00,113,1,5,4,415,One-Time Buyers,113,True
12689.0,2,1247.61,2011-08-04 10:04:00,2011-11-14 08:31:00,25,1,4,2,214,At Risk,25,False
12690.0,1,389.01,2011-05-18 09:09:00,2011-05-18 09:09:00,205,1,2,5,512,One-Time Buyers,205,True
12691.0,6,1035.8,2010-12-17 14:46:00,2011-11-11 16:49:00,27,3,4,2,234,At Risk,27,False
12693.0,4,855.91,2011-01-24 12:58:00,2011-08-04 17:51:00,126,3,3,4,433,Regular,126,True
12694.0,2,869.67,2011-06-09 17:48:00,2011-09-30 13:06:00,69,1,3,3,313,One-Time Buyers,69,False
12695.0,4,582.1,2011-05-13 13:15:00,2011-12-02 13:22:00,6,3,3,1,133,At Risk,6,False
12697.0,3,957.59,2011-06-23 15:44:00,2011-11-11 08:47:00,28,2,4,2,224,At Risk,28,False
12700.0,4,4939.99,2011-05-08 16:10:00,2011-12-02 10:47:00,7,3,5,1,135,At Risk,7,False
12701.0,2,797.71,2011-04-11 13:02:00,2011-09-21 10:47:00,79,1,3,4,413,One-Time Buyers,79,False
12702.0,1,219.0,2011-11-20 10:36:00,2011-11-20 10:36:00,19,1,1,2,211,At Risk,19,False
12703.0,1,283.55,2011-09-29 17:52:00,2011-09-29 17:52:00,70,1,2,3,312,One-Time Buyers,70,False
12704.0,8,2340.84,2011-06-23 10:20:00,2011-12-02 13:15:00,6,4,5,1,145,Loyal Customers,6,False
12705.0,9,6868.29,2010-12-17 15:58:00,2011-11-24 13:17:00,14,4,5,2,245,Loyal Customers,14,False
12707.0,1,603.42,2011-02-21 08:38:00,2011-02-21 08:38:00,291,1,3,5,513,One-Time Buyers,291,True
12708.0,10,2712.91,2010-12-06 10:43:00,2011-11-10 09:52:00,29,4,5,2,245,Loyal Customers,29,False
12709.0,15,9736.52,2010-12-08 09:49:00,2011-11-24 15:38:00,14,4,5,2,245,Loyal Customers,14,False
12710.0,3,1149.02,2011-05-22 14:05:00,2011-09-04 12:00:00,96,2,4,4,424,Regular,96,True
12712.0,13,4396.13,2010-12-03 14:30:00,2011-11-11 08:19:00,28,4,5,2,245,Loyal Customers,28,False
12713.0,1,848.55,2011-12-09 12:16:00,2011-12-09 12:16:00,0,1,3,1,113,At Risk,0,False
12714.0,5,4708.86,2011-02-18 10:53:00,2011-11-30 15:43:00,8,3,5,1,135,At Risk,8,False
12715.0,1,353.86,2011-08-25 15:22:00,2011-08-25 15:22:00,105,1,2,4,412,One-Time Buyers,105,True
12716.0,2,1053.49,2011-07-29 13:28:00,2011-12-06 08:55:00,3,1,4,1,114,At Risk,3,False
12717.0,2,1030.98,2011-04-08 10:32:00,2011-07-11 14:47:00,150,1,4,4,414,One-Time Buyers,150,True
12718.0,1,238.25,2011-09-29 16:38:00,2011-09-29 16:38:00,70,1,1,3,311,One-Time Buyers,70,False
12719.0,2,644.95,2011-10-05 14:50:00,2011-12-04 13:45:00,4,1,3,1,113,At Risk,4,False
12720.0,25,5781.73,2010-12-05 15:21:00,2011-12-07 08:03:00,2,4,5,1,145,Loyal Customers,2,False
12721.0,6,2656.13,2010-12-20 11:38:00,2011-11-08 12:13:00,31,3,5,2,235,At Risk,31,False
12722.0,4,997.63,2011-07-12 11:55:00,2011-09-15 14:50:00,84,3,4,4,434,Regular,84,False
12723.0,5,725.07,2011-10-05 15:52:00,2011-12-06 10:19:00,3,3,3,1,133,At Risk,3,False
12724.0,4,1031.41,2011-01-11 15:00:00,2011-12-04 16:02:00,4,3,4,1,134,At Risk,4,False
12725.0,1,427.8,2010-12-03 15:45:00,2010-12-03 15:45:00,370,1,2,5,512,One-Time Buyers,370,True
12726.0,7,2609.1,2010-12-17 12:56:00,2011-11-11 13:35:00,27,4,5,2,245,Loyal Customers,27,False
12727.0,7,3980.7,2011-01-23 15:17:00,2011-11-29 11:46:00,10,4,5,1,145,Loyal Customers,10,False
12728.0,4,836.33,2011-01-11 13:31:00,2011-09-29 15:31:00,70,3,3,3,333,Regular,70,False
12729.0,1,453.01,2011-08-18 11:40:00,2011-08-18 11:40:00,113,1,2,4,412,One-Time Buyers,113,True
12731.0,12,18895.91,2010-12-10 10:56:00,2011-11-16 11:59:00,23,4,5,2,245,Loyal Customers,23,False
12732.0,1,236.26000000000002,2011-06-13 11:33:00,2011-06-13 11:33:00,179,1,1,5,511,One-Time Buyers,179,True
12733.0,1,383.95,2011-04-19 16:19:00,2011-04-19 16:19:00,233,1,2,5,512,One-Time Buyers,233,True
12734.0,1,110.39999999999999,2010-12-22 12:47:00,2010-12-22 12:47:00,352,1,1,5,511,One-Time Buyers,352,True
12735.0,2,779.5699999999999,2011-01-06 14:26:00,2011-01-28 13:37:00,314,1,3,5,513,One-Time Buyers,314,True
12736.0,1,234.0,2011-01-11 07:57:00,2011-01-11 07:57:00,332,1,1,5,511,One-Time Buyers,332,True
12738.0,1,155.35,2010-12-02 18:27:00,2010-12-02 18:27:00,371,1,1,5,511,One-Time Buyers,371,True
12739.0,2,1013.04,2011-09-01 17:45:00,2011-09-22 13:00:00,77,1,4,4,414,One-Time Buyers,77,False
12740.0,1,427.6,2011-10-07 10:44:00,2011-10-07 10:44:00,63,1,2,3,312,One-Time Buyers,63,False
12743.0,2,546.43,2011-07-28 16:06:00,2011-07-28 16:21:00,133,1,3,4,413,One-Time Buyers,133,True
12744.0,7,21279.29,2011-01-25 13:26:00,2011-10-19 11:18:00,51,4,5,3,345,Loyal Customers,51,False
12747.0,11,4196.01,2010-12-05 15:38:00,2011-12-07 14:34:00,1,4,5,1,145,Loyal Customers,1,False
12748.0,210,33719.73,2010-12-01 12:48:00,2011-12-09 12:20:00,0,4,5,1,145,Loyal Customers,0,False
12749.0,5,4090.88,2011-05-10 15:25:00,2011-12-06 09:56:00,3,3,5,1,135,At Risk,3,False
12750.0,1,275.88,2011-08-03 09:13:00,2011-08-03 09:13:00,128,1,2,4,412,One-Time Buyers,128,True
12752.0,1,4366.78,2011-09-19 13:32:00,2011-09-19 13:32:00,80,1,5,4,415,One-Time Buyers,80,False
12753.0,6,21429.39,2010-12-12 11:44:00,2011-11-17 10:52:00,22,3,5,2,235,At Risk,22,False
12754.0,3,3010.74,2011-02-04 10:31:00,2011-04-18 09:00:00,235,2,5,5,525,Regular,235,True
12755.0,2,3811.95,2010-12-09 10:44:00,2011-03-04 12:42:00,280,1,5,5,515,One-Time Buyers,280,True
12756.0,1,112.07999999999998,2011-09-14 09:31:00,2011-09-14 09:31:00,86,1,1,4,411,One-Time Buyers,86,False
12757.0,13,7857.1,2011-05-12 19:01:00,2011-11-24 12:30:00,15,4,5,2,245,Loyal Customers,15,False
12758.0,2,2791.59,2011-03-08 12:05:00,2011-08-15 10:22:00,116,1,5,4,415,One-Time Buyers,116,True
12759.0,3,1531.44,2011-03-09 08:09:00,2011-10-18 14:49:00,51,2,4,3,324,Regular,51,False
12762.0,2,1898.52,2011-11-14 14:23:00,2011-12-02 10:23:00,7,1,4,1,114,At Risk,7,False
12763.0,2,494.08,2010-12-05 15:46:00,2011-07-24 14:12:00,137,1,3,4,413,One-Time Buyers,137,True
12764.0,1,1693.88,2011-01-27 10:19:00,2011-01-27 10:19:00,316,1,4,5,514,One-Time Buyers,316,True
12766.0,7,6989.63,2010-12-08 13:53:00,2011-12-06 08:46:00,3,4,5,1,145,Loyal Customers,3,False
12769.0,1,1143.6,2011-04-15 10:25:00,2011-04-15 10:25:00,238,1,4,5,514,One-Time Buyers,238,True
12770.0,1,1351.45,2011-05-13 09:33:00,2011-05-13 09:33:00,210,1,4,5,514,One-Time Buyers,210,True
12772.0,1,892.47,2011-10-11 09:19:00,2011-10-11 09:19:00,59,1,3,3,313,One-Time Buyers,59,False
12775.0,5,1386.04,2011-02-01 13:45:00,2011-11-22 16:33:00,16,3,4,2,234,At Risk,16,False
12778.0,6,822.23,2011-01-31 14:35:00,2011-11-20 11:30:00,19,3,3,2,233,At Risk,19,False
12779.0,8,3981.36,2010-12-03 13:40:00,2011-11-02 11:43:00,37,4,5,3,345,Loyal Customers,37,False
12781.0,2,826.74,2011-02-28 08:43:00,2011-10-07 10:37:00,63,1,3,3,313,One-Time Buyers,63,False
12782.0,5,2330.92,2010-12-17 11:30:00,2011-12-05 09:16:00,4,3,5,1,135,At Risk,4,False
12783.0,6,2225.91,2011-09-25 15:35:00,2011-12-07 15:56:00,1,3,5,1,135,At Risk,1,False
12784.0,2,574.42,2011-11-24 12:53:00,2011-11-30 15:38:00,8,1,3,1,113,At Risk,8,False
12785.0,1,311.95,2010-12-10 13:48:00,2010-12-10 13:48:00,363,1,2,5,512,One-Time Buyers,363,True
12787.0,3,463.66,2011-05-31 09:36:00,2011-11-30 08:44:00,9,2,2,1,122,At Risk,9,False
12789.0,1,91.85,2011-10-05 13:34:00,2011-10-05 13:34:00,64,1,1,3,311,One-Time Buyers,64,False
12790.0,1,324.92,2011-05-31 14:14:00,2011-05-31 14:14:00,191,1,2,5,512,One-Time Buyers,191,True
12791.0,1,192.60000000000002,2010-12-01 11:27:00,2010-12-01 11:27:00,373,1,1,5,511,One-Time Buyers,373,True
12792.0,1,400.53999999999996,2011-03-28 11:36:00,2011-03-28 11:36:00,256,1,2,5,512,One-Time Buyers,256,True
12793.0,2,545.48,2010-12-03 15:14:00,2011-01-09 12:12:00,334,1,3,5,513,One-Time Buyers,334,True
12794.0,2,860.41,2011-09-02 12:01:00,2011-10-17 14:54:00,52,1,3,3,313,One-Time Buyers,52,False
12795.0,1,430.48,2011-11-21 10:27:00,2011-11-21 10:27:00,18,1,2,2,212,At Risk,18,False
12797.0,1,254.03,2010-12-09 10:55:00,2010-12-09 10:55:00,365,1,2,5,512,One-Time Buyers,365,True
12798.0,3,6977.04,2011-06-22 10:11:00,2011-11-29 15:52:00,9,2,5,1,125,At Risk,9,False
12802.0,1,427.58,2011-06-06 09:36:00,2011-06-06 09:36:00,186,1,2,5,512,One-Time Buyers,186,True
12808.0,3,483.65000000000003,2010-12-06 10:27:00,2011-11-03 10:05:00,36,2,2,3,322,Regular,36,False
12809.0,1,489.31,2011-06-15 10:51:00,2011-06-15 10:51:00,177,1,2,4,412,One-Time Buyers,177,True
12811.0,3,514.85,2011-02-28 15:39:00,2011-03-24 09:42:00,260,2,3,5,523,Regular,260,True
12812.0,1,229.64000000000001,2011-10-26 09:54:00,2011-10-26 09:54:00,44,1,1,3,311,One-Time Buyers,44,False
12814.0,1,125.92,2011-08-30 12:11:00,2011-08-30 12:11:00,101,1,1,4,411,One-Time Buyers,101,True
12815.0,2,1063.46,2011-05-25 13:34:00,2011-07-15 10:21:00,147,1,4,4,414,One-Time Buyers,147,True
12816.0,2,572.2,2011-06-16 13:24:00,2011-09-05 12:41:00,95,1,3,4,413,One-Time Buyers,95,True
12817.0,1,166.04,2011-03-03 16:28:00,2011-03-03 16:28:00,280,1,1,5,511,One-Time Buyers,280,True
12818.0,1,1542.08,2011-03-23 12:06:00,2011-03-23 12:06:00,261,1,4,5,514,One-Time Buyers,261,True
12820.0,4,942.34,2011-01-17 12:34:00,2011-12-06 15:12:00,2,3,4,1,134,At Risk,2,False
12821.0,1,92.72,2011-05-09 15:51:00,2011-05-09 15:51:00,213,1,1,5,511,One-Time Buyers,213,True
12822.0,2,948.88,2011-09-13 13:46:00,2011-09-30 10:04:00,70,1,4,3,314,One-Time Buyers,70,False
12823.0,5,1759.5,2011-02-16 12:15:00,2011-09-26 07:35:00,74,3,4,4,434,Regular,74,False
12824.0,1,397.12,2011-10-11 12:49:00,2011-10-11 12:49:00,59,1,2,3,312,One-Time Buyers,59,False
12826.0,7,1474.72,2010-12-09 15:21:00,2011-12-07 10:25:00,2,4,4,1,144,Loyal Customers,2,False
12827.0,3,430.15000000000003,2011-10-26 15:44:00,2011-12-04 12:17:00,5,2,2,1,122,At Risk,5,False
12828.0,6,1018.71,2011-08-01 16:16:00,2011-12-07 08:45:00,2,3,4,1,134,At Risk,2,False
12829.0,2,293.0,2010-12-14 14:54:00,2011-01-07 11:13:00,336,1,2,5,512,One-Time Buyers,336,True
12830.0,6,6814.64,2011-06-21 10:53:00,2011-11-02 11:54:00,37,3,5,3,335,Regular,37,False
12831.0,1,215.05,2011-03-22 13:02:00,2011-03-22 13:02:00,261,1,1,5,511,One-Time Buyers,261,True
12832.0,2,383.03,2011-09-02 13:48:00,2011-11-07 13:30:00,31,1,2,2,212,At Risk,31,False
12833.0,1,417.38,2011-07-17 13:46:00,2011-07-17 13:46:00,144,1,2,4,412,One-Time Buyers,144,True
12834.0,1,312.38,2011-03-02 09:49:00,2011-03-02 09:49:00,282,1,2,5,512,One-Time Buyers,282,True
12836.0,4,2612.86,2011-02-01 11:19:00,2011-10-11 15:10:00,58,3,5,3,335,Regular,58,False
12837.0,1,134.1,2011-06-19 16:07:00,2011-06-19 16:07:00,172,1,1,4,411,One-Time Buyers,172,True
12838.0,2,683.13,2010-12-01 11:57:00,2011-11-06 12:20:00,33,1,3,3,313,One-Time Buyers,33,False
12839.0,14,5591.42,2010-12-07 15:48:00,2011-12-07 12:33:00,2,4,5,1,145,Loyal Customers,2,False
12840.0,4,2726.77,2011-04-27 12:21:00,2011-07-19 09:29:00,143,3,5,4,435,Regular,143,True
12841.0,25,4022.35,2010-12-03 10:43:00,2011-12-05 11:13:00,4,4,5,1,145,Loyal Customers,4,False
12842.0,2,1118.99,2011-02-04 12:36:00,2011-09-30 15:33:00,69,1,4,3,314,One-Time Buyers,69,False
12843.0,8,1702.26,2011-03-20 14:38:00,2011-10-05 12:09:00,65,4,4,3,344,Loyal Customers,65,False
12844.0,2,325.96000000000004,2011-08-01 13:11:00,2011-11-10 13:31:00,28,1,2,2,212,At Risk,28,False
12845.0,4,354.09,2011-02-22 14:10:00,2011-03-17 13:34:00,266,3,2,5,532,Regular,266,True
12847.0,1,871.54,2011-11-17 13:16:00,2011-11-17 13:16:00,21,1,3,2,213,At Risk,21,False
12849.0,2,1050.8899999999999,2011-03-16 12:26:00,2011-11-08 13:41:00,30,1,4,2,214,At Risk,30,False
12851.0,1,135.18,2011-09-04 12:41:00,2011-09-04 12:41:00,96,1,1,4,411,One-Time Buyers,96,True
12852.0,1,311.55,2011-02-18 08:47:00,2011-02-18 08:47:00,294,1,2,5,512,One-Time Buyers,294,True
12853.0,6,1957.1000000000001,2011-01-28 10:28:00,2011-07-28 11:29:00,134,3,4,4,434,Regular,134,True
12854.0,3,1324.5,2011-01-25 13:35:00,2011-09-22 12:15:00,78,2,4,4,424,Regular,78,False
12855.0,1,38.1,2010-12-02 09:37:00,2010-12-02 09:37:00,372,1,1,5,511,One-Time Buyers,372,True
12856.0,6,2179.93,2011-10-07 12:38:00,2011-12-02 10:52:00,7,3,5,1,135,At Risk,7,False
12857.0,2,1106.4,2011-02-10 12:32:00,2011-05-13 10:20:00,210,1,4,5,514,One-Time Buyers,210,True
12863.0,1,521.2,2011-10-18 14:15:00,2011-10-18 14:15:00,51,1,3,3,313,One-Time Buyers,51,False
12864.0,1,147.12,2011-07-24 13:03:00,2011-07-24 13:03:00,137,1,1,4,411,One-Time Buyers,137,True
12865.0,2,1568.23,2011-08-08 10:11:00,2011-11-13 14:31:00,25,1,4,2,214,At Risk,25,False
12866.0,1,559.12,2011-03-01 14:11:00,2011-03-01 14:11:00,282,1,3,5,513,One-Time Buyers,282,True
12867.0,7,4036.82,2010-12-14 16:39:00,2011-11-13 15:30:00,25,4,5,2,245,Loyal Customers,25,False
12868.0,6,1607.0600000000002,2010-12-01 12:50:00,2011-06-07 10:42:00,185,3,4,5,534,Regular,185,True
12871.0,2,380.64,2011-05-16 13:32:00,2011-09-16 15:07:00,83,1,2,4,412,One-Time Buyers,83,False
12872.0,2,599.97,2010-12-09 14:44:00,2011-01-17 10:52:00,326,1,3,5,513,One-Time Buyers,326,True
12873.0,1,374.0,2011-03-02 14:58:00,2011-03-02 14:58:00,281,1,2,5,512,One-Time Buyers,281,True
12875.0,2,343.2300000000001,2010-12-12 12:03:00,2011-07-19 15:30:00,142,1,2,4,412,One-Time Buyers,142,True
12876.0,2,2218.02,2011-05-27 13:34:00,2011-10-13 12:26:00,57,1,5,3,315,One-Time Buyers,57,False
12877.0,12,1535.77,2010-12-16 12:23:00,2011-12-06 10:30:00,3,4,4,1,144,Loyal Customers,3,False
12878.0,2,854.99,2011-03-18 14:02:00,2011-04-17 13:07:00,235,1,3,5,513,One-Time Buyers,235,True
12879.0,3,573.22,2011-09-09 12:11:00,2011-10-26 12:24:00,44,2,3,3,323,Regular,44,False
12881.0,1,298.0,2011-03-09 11:44:00,2011-03-09 11:44:00,275,1,2,5,512,One-Time Buyers,275,True
12882.0,2,1463.04,2011-11-06 11:22:00,2011-11-30 16:18:00,8,1,4,1,114,At Risk,8,False
12883.0,4,703.47,2011-09-11 15:18:00,2011-11-15 09:32:00,24,3,3,2,233,At Risk,24,False
12884.0,1,309.05,2011-09-12 13:10:00,2011-09-12 13:10:00,87,1,2,4,412,One-Time Buyers,87,False
12885.0,3,1175.22,2011-08-08 11:45:00,2011-10-07 13:40:00,62,2,4,3,324,Regular,62,False
12886.0,2,1378.4,2011-05-04 11:21:00,2011-10-03 10:09:00,67,1,4,3,314,One-Time Buyers,67,False
12888.0,2,354.12,2011-03-29 14:31:00,2011-05-09 16:02:00,213,1,2,5,512,One-Time Buyers,213,True
12890.0,1,380.46999999999997,2011-11-15 17:26:00,2011-11-15 17:26:00,23,1,2,2,212,At Risk,23,False
12891.0,3,331.0,2011-02-20 11:28:00,2011-06-07 12:31:00,185,2,2,5,522,Regular,185,True
12893.0,1,188.14,2011-11-09 12:34:00,2011-11-09 12:34:00,30,1,1,2,211,At Risk,30,False
12895.0,2,372.8,2011-09-14 08:35:00,2011-10-28 13:51:00,41,1,2,3,312,One-Time Buyers,41,False
12897.0,2,216.5,2011-02-11 11:40:00,2011-05-19 12:13:00,204,1,1,5,511,One-Time Buyers,204,True
12901.0,28,17654.54,2011-03-14 10:41:00,2011-12-01 10:07:00,8,4,5,1,145,Loyal Customers,8,False
12902.0,1,138.68,2011-03-20 12:06:00,2011-03-20 12:06:00,264,1,1,5,511,One-Time Buyers,264,True
12904.0,2,509.58,2011-06-20 13:18:00,2011-11-21 14:34:00,17,1,3,2,213,At Risk,17,False
12906.0,5,2919.81,2011-09-22 15:03:00,2011-11-28 09:55:00,11,3,5,1,135,At Risk,11,False
12908.0,2,750.0,2011-01-31 12:37:00,2011-06-16 15:39:00,175,1,3,4,413,One-Time Buyers,175,True
12909.0,5,2178.67,2011-03-31 12:51:00,2011-10-31 12:43:00,39,3,5,3,335,Regular,39,False
12910.0,8,3075.04,2011-04-12 10:01:00,2011-11-16 14:28:00,22,4,5,2,245,Loyal Customers,22,False
12912.0,5,1662.3,2011-10-30 11:35:00,2011-12-07 08:55:00,2,3,4,1,134,At Risk,2,False
12913.0,5,2483.63,2010-12-06 16:36:00,2011-12-05 12:11:00,4,3,5,1,135,At Risk,4,False
12915.0,2,363.65,2010-12-02 12:33:00,2011-07-14 11:34:00,148,1,2,4,412,One-Time Buyers,148,True
12916.0,4,3006.15,2011-01-23 10:43:00,2011-07-24 10:35:00,138,3,5,4,435,Regular,138,True
12917.0,1,594.0,2011-08-03 16:42:00,2011-08-03 16:42:00,127,1,3,4,413,One-Time Buyers,127,True
12919.0,6,1335.19,2011-06-23 09:22:00,2011-12-01 13:47:00,7,3,4,1,134,At Risk,7,False
12920.0,1,164.23,2011-11-22 15:05:00,2011-11-22 15:05:00,16,1,1,2,211,At Risk,16,False
12921.0,37,16587.09,2010-12-01 15:06:00,2011-11-30 16:22:00,8,4,5,1,145,Loyal Customers,8,False
12922.0,1,405.38,2011-07-01 15:35:00,2011-07-01 15:35:00,160,1,2,4,412,One-Time Buyers,160,True
12923.0,1,176.97,2011-10-06 16:20:00,2011-10-06 16:20:00,63,1,1,3,311,One-Time Buyers,63,False
12924.0,4,933.7,2011-01-16 11:49:00,2011-09-12 13:55:00,87,3,3,4,433,Regular,87,False
12925.0,2,694.05,2011-09-26 11:05:00,2011-12-05 11:11:00,4,1,3,1,113,At Risk,4,False
12928.0,5,2062.7000000000003,2010-12-15 15:45:00,2011-11-04 14:24:00,34,3,5,3,335,Regular,34,False
12929.0,1,117.85,2011-02-01 12:08:00,2011-02-01 12:08:00,311,1,1,5,511,One-Time Buyers,311,True
12930.0,2,415.8,2011-06-21 13:25:00,2011-09-22 15:18:00,77,1,2,4,412,One-Time Buyers,77,False
12931.0,15,42055.96,2010-12-17 09:45:00,2011-11-18 12:39:00,21,4,5,2,245,Loyal Customers,21,False
12933.0,3,607.53,2011-03-01 11:30:00,2011-11-15 16:38:00,23,2,3,2,223,At Risk,23,False
12935.0,7,2160.7,2011-01-24 13:58:00,2011-12-07 17:25:00,1,4,5,1,145,Loyal Customers,1,False
12936.0,4,1063.9,2011-09-22 13:51:00,2011-11-22 17:32:00,16,3,4,2,234,At Risk,16,False
12937.0,4,1504.27,2011-03-17 14:19:00,2011-11-24 15:05:00,14,3,4,2,234,At Risk,14,False
12938.0,1,114.14,2011-11-14 11:21:00,2011-11-14 11:21:00,25,1,1,2,211,At Risk,25,False
12939.0,8,11581.8,2011-01-09 11:20:00,2011-10-06 14:33:00,63,4,5,3,345,Loyal Customers,63,False
12940.0,2,913.54,2011-09-13 10:16:00,2011-10-16 12:09:00,54,1,3,3,313,One-Time Buyers,54,False
12942.0,3,683.9,2010-12-09 09:34:00,2011-07-31 14:39:00,130,2,3,4,423,Regular,130,True
12944.0,2,604.51,2010-12-20 10:41:00,2011-11-04 11:04:00,35,1,3,3,313,One-Time Buyers,35,False
12945.0,1,462.95,2011-02-24 14:15:00,2011-02-24 14:15:00,287,1,2,5,512,One-Time Buyers,287,True
12947.0,6,1603.99,2010-12-01 16:21:00,2011-07-19 10:06:00,143,3,4,4,434,Regular,143,True
12948.0,7,2064.95,2011-03-20 10:17:00,2011-11-23 17:10:00,15,4,5,2,245,Loyal Customers,15,False
12949.0,8,4167.22,2011-04-01 13:20:00,2011-11-09 11:25:00,30,4,5,2,245,Loyal Customers,30,False
12950.0,3,1843.0,2011-11-15 13:48:00,2011-12-07 13:17:00,1,2,4,1,124,At Risk,1,False
12951.0,6,1064.07,2011-01-13 10:33:00,2011-12-01 12:14:00,8,3,4,1,134,At Risk,8,False
